training_sample_size,sampling_seed,candidate_rank,state_id,visited_count,support_fraction,minimum_support_used,minimum_support_fraction_used,logistic_regression_coefficient,positive_logistic_score,random_forest_importance,empirical_target_probability_if_visited,empirical_target_probability_if_not_visited,empirical_probability_difference,support_weight,combined_ranking_score
2500,42,2,61,19,0.0076,13,0.0052,0.18971188974620443,0.3412382529000542,0.016439762769358986,0.47368421052631576,0.2825473599355099,0.19113685059080587,0.59375,0.32836877203076903
2500,42,3,93,112,0.0448,13,0.0052,0.5559514155693718,1.0,0.00470138227191686,0.2767857142857143,0.2843383584589615,-0.007552644173247192,0.896,0.3258179990280092
2500,42,4,87,153,0.0612,13,0.0052,-0.6068974091150072,0.0,0.05171555315194636,0.23529411764705882,0.2871751171708564,-0.0518809995237976,0.9216867469879518,0.3072289156626506
2500,42,5,74,342,0.1368,13,0.0052,0.09119196406485465,0.164028657021156,0.03317040003140493,0.30409356725146197,0.2808155699721965,0.023277997279265494,0.9633802816901409,0.2977540579326231
2500,42,6,67,342,0.1368,13,0.0052,0.09119196406485465,0.164028657021156,0.032247694903253916,0.30409356725146197,0.2808155699721965,0.023277997279265494,0.9633802816901409,0.2920245376877603
2500,42,7,83,47,0.0188,13,0.0052,0.2796881494387533,0.503080200186762,0.008734099018444791,0.3617021276595745,0.2825112107623318,0.07919091689724267,0.7833333333333333,0.2836404968601022
2500,42,8,77,421,0.1684,13,0.0052,0.17259340766510292,0.31044692545362657,0.018141315447267173,0.31353919239904987,0.278018278018278,0.03552091438077187,0.9700460829493087,0.2739013925186074
2500,42,9,70,421,0.1684,13,0.0052,0.17259340766510292,0.31044692545362657,0.01442982371761853,0.31353919239904987,0.278018278018278,0.03552091438077187,0.9700460829493087,0.2506954915544992
2500,42,10,78,90,0.036,13,0.0052,0.22916282727221887,0.4121993772378908,0.007065924663806958,0.32222222222222224,0.2825726141078838,0.03964960811433843,0.8737864077669902,0.2202730694576009
2500,42,11,54,1947,0.7788,13,0.0052,0.1733019038629792,0.3117213105492211,0.01684240899026971,0.2773497688751926,0.3074141048824593,-0.030064336007266712,0.9933673469387755,0.21105588296305533
